,Age,identity_attack
80705,21,0.0006321417167782
80706,21,0.0002263750066049
80708,21,0.0002912506170105
80710,21,0.0023893122561275
80711,21,0.0006026283372193
80712,21,0.0001255643146578
80713,21,0.0006494948756881
80714,21,0.000365762389265
80723,54,6.647183909080923e-05
80747,53,0.000282119057374
80748,53,7.602885307278484e-05
80749,46,0.000118261516036
80752,37,0.0003436654515098
80761,25,8.508508472004905e-05
80769,44,7.104866381268948e-05
80773,18,6.72654714435339e-05
80782,43,0.0002718006435316
80797,30,0.0001206101806019
80805,55,0.0001045760800479
80808,24,0.0001517626078566
80819,31,0.0001416215964127
80823,26,6.585314986295998e-05
80825,20,0.0012077268911525
80844,44,8.92254538484849e-05
80845,21,0.0003197109908796
80856,44,0.0002579645952209
80862,21,0.0001277748961001
80864,21,9.353704081149772e-05
80881,23,8.151201473083347e-05
80889,25,9.33027477003634e-05
80892,50,6.313201447483152e-05
80896,19,0.0006124212522991
80907,19,0.000185354903806
80916,26,6.796259549446404e-05
80920,24,0.0001760820596246
80928,23,0.0001040187416947
80931,26,0.0003266512067057
80948,26,0.0005963023286312
80991,61,0.0001432765420759
81039,19,7.71241175243631e-05
81047,21,0.0002840720699168
81062,26,0.0003560120530892
81080,34,0.0002839683729689
81116,33,0.000189112019143
81119,44,9.519661398371682e-05
81206,33,6.58758872305043e-05
81208,20,0.0001641064154682
81224,19,0.0001512598682893
81248,19,8.353991870535538e-05
81249,26,7.776106212986633e-05
81271,19,0.0002272521523991
81285,18,0.0002260191540699
81318,44,7.101493247319013e-05
81331,24,0.000312483520247
81332,54,7.48530073906295e-05
81333,36,6.934082193765789e-05
81335,52,0.0002356848272029
81357,54,9.53039780142717e-05
81360,21,0.0003222856030333
81363,44,0.0002412569447187
81364,54,8.122043072944507e-05
81365,53,8.446825813734904e-05
81367,53,0.0003020536678377
81372,44,7.104866381268948e-05
81374,46,0.0005685143987648
81376,50,0.0001142787659773
81377,20,0.0006149195251055
81389,24,8.853081817505881e-05
81395,25,6.921140447957441e-05
81407,50,0.0004260613932274
81408,50,0.0005628450890071
81411,50,0.0005706226220354
81413,26,8.1065678386949e-05
81415,50,0.0027829527389258
81416,31,0.0001368761004414
81417,31,0.0001368761004414
81418,31,0.0005880132666788
81420,31,0.0003344344440847
81421,50,0.0005451493198052
81427,18,6.984698848100379e-05
81431,18,0.0004019626358058
81433,21,7.435934094246477e-05
81435,18,0.0003149882541038
81437,44,0.0006147458334453
81438,21,0.000129604130052
81442,36,8.606669143773615e-05
81450,21,0.0009227325208485
81454,21,0.0001982545072678
81455,21,0.0010740478755906
81461,21,0.0001188932510558
81462,21,0.0008235893328674
81464,21,0.0002802067028824
81466,21,8.490450272802263e-05
81467,21,0.0005582822486758
81469,21,0.0003718846128322
81473,34,0.0005299540935084
81483,23,8.238144073402509e-05
81484,21,7.131284655770287e-05
81486,21,7.338783325394616e-05
81488,21,0.0004977431381121
81490,57,0.0007698939880356
81498,23,0.0015196204185485
81503,40,0.0001310093066422
81512,23,0.0002960683195851
81532,61,7.167896546889096e-05
81547,21,0.0022505458910018
81548,21,0.000178337941179
81559,20,0.0001666160824242
81563,20,6.238536298042163e-05
81567,21,0.0025194881018251
81568,19,0.0001268855266971
81569,19,7.4895637226291e-05
81572,19,8.680322935106233e-05
81573,21,0.0002169176732422
81585,69,0.0002457112714182
81588,54,7.956140325404704e-05
81595,61,0.0003411319048609
81606,54,0.0001170596733572
81607,21,0.0003306819417048
81611,21,0.0002844417467713
81612,21,0.0022952633444219
81613,21,0.0002165498153772
81614,21,0.0004214800428599
81616,21,0.0007772715762257
81618,21,7.147638098103926e-05
81619,21,0.0002157016424462
81621,59,0.0007177465013228
81632,37,0.0001375612046103
81634,49,5.938049434917048e-05
81648,54,6.775822839699686e-05
81650,18,0.0002558129490353
81654,53,0.0001334637781837
81659,61,9.535924618830904e-05
81661,24,0.0001040403658407
81666,34,0.0002329285489395
81668,46,0.0001453961449442
81678,53,9.097330621443688e-05
81682,21,7.734130485914648e-05
81683,21,0.0041724252514541
81687,55,0.00705800158903
81691,22,8.464638085570186e-05
81701,26,0.0001145541391451
81713,21,0.0001266261388082
81715,36,0.0004704612074419
81725,21,6.332556222332641e-05
81729,19,8.406575216213241e-05
81732,23,9.5604635134805e-05
81736,17,0.0001274385722354
81748,37,0.0001236659736605
81751,21,9.923899779096246e-05
81753,21,8.252391126006842e-05
81759,17,0.0020434686448425
81760,21,0.0003618783375713
81764,61,0.0001071083534043
81767,26,0.0001948947174241
81778,17,0.0001060735376086
81782,23,0.0001884208759292
81785,26,0.0016115759499371
81786,17,0.0002384621184319
81794,63,0.0001902080839499
81795,63,0.0001011273343465
81796,26,9.899288124870508e-05
81798,20,7.674071821384132e-05
81799,57,0.0005828430876135
81800,26,0.0002346869587199
81805,63,9.73061760305427e-05
81822,17,0.0001111684323404
81823,17,7.05797501723282e-05
81825,21,0.0009760057437233
81829,21,0.0005832370952703
81843,20,8.663858170621097e-05
81850,54,6.913133256603032e-05
81861,54,9.373722423333676e-05
81863,24,0.0014517875388264
81865,19,0.0008094658260233
81866,69,0.0017535689985379
81868,18,0.0016046635573729
81873,17,6.83042235323228e-05
81887,17,7.640504918526858e-05
81920,19,6.048061914043501e-05
81939,19,5.4453783377539366e-05
81941,24,0.0004562630783766
81952,21,0.0006254024337977
81957,19,6.080017192289233e-05
81986,19,9.260320803150536e-05
81988,20,6.780166586395353e-05
81990,19,7.776106212986633e-05
81991,19,9.260320803150536e-05
81994,19,7.795959390932694e-05
82008,23,8.405749395024031e-05
82022,20,0.0001204137952299
82043,53,0.0001258486445294
82054,21,0.0011108255712315
82056,21,0.0006675469339825
82110,69,8.237610018113628e-05
82140,63,0.000323541346006
82154,19,6.867708725621924e-05
82161,21,9.691169543657452e-05
82164,54,8.402456296607852e-05
82181,40,0.0003073243715334
82200,63,7.452658610418439e-05
82202,63,0.0018814048962667
82204,63,0.0008875490748323
82206,63,0.0003045790363103
82210,46,0.0002911423507612
82211,63,0.0001191927003674
82222,57,0.0001294051908189
82231,44,7.104866381268948e-05
82257,21,9.080430027097464e-05
82258,21,0.0013700273120775
82261,22,9.37075528781861e-05
82263,26,0.000141655356856
82270,44,0.0002126779727404
82285,19,0.0001571103930473
82287,18,0.0003886201593559
82304,57,0.0001561677927384
82352,21,9.75871880655177e-05
82354,21,0.000123462130432
82356,21,9.682496602181344e-05
82360,21,0.0006810672348365
82362,21,0.0003710149321705
82363,21,0.0029885023832321
82366,21,0.0001499607606092
82368,21,0.0001073020757758
82407,23,0.0005615156842395
82412,21,0.0001408512471243
82413,21,0.0003640408103819
82416,21,7.661341805942357e-05
82418,23,0.0011383334640413
82434,21,0.0008631569799035
82436,21,0.0054435874335467
82439,24,0.0001132236866396
82455,52,0.0002205880591645
82462,57,0.0642013475298881
82464,23,0.0010630692122504
82465,57,0.0178588647395372
82484,23,0.0051982034929096
82500,57,0.0013011364499107
82517,26,9.551378025207669e-05
82528,54,8.699755562702194e-05
82529,44,0.0001395620638504
82536,26,0.000183575815754
82547,44,0.0001548875297885
82563,63,9.749556193128228e-05
82568,23,0.0003902848693542
82574,17,0.0001234843803104
82584,25,0.0008721564663574
82586,17,0.0001323821197729
82604,25,8.641043677926064e-05
82610,63,6.462658348027617e-05
82624,31,0.0002923723950516
82631,31,0.0002860639942809
82633,25,9.20155580388382e-05
82636,31,0.000328225782141
82637,41,9.260320803150536e-05
82644,54,0.0001507298729848
82673,18,7.564909901702777e-05
82678,33,6.102113184169866e-05
82685,63,0.0001092345992219
82688,63,6.564799696207047e-05
82690,63,0.0001344377087661
82697,54,7.430936238961294e-05
82703,36,0.0001025678866426
82712,63,0.0001347880024695
82713,63,0.0001509405847173
82717,63,0.0001038714399328
82719,37,0.0001484109234297
82720,63,0.0001507123379269
82722,63,9.780107211554424e-05
82741,63,8.977267862064764e-05
82747,26,0.0017691657412797
82752,54,0.0002379415673203
82770,63,0.0001163090928457
82778,31,0.0001175935612991
82783,20,0.0002906353911384
82785,63,0.0001068604542524
82787,20,0.0002079838159261
82788,22,7.776106212986633e-05
82791,23,7.90031481301412e-05
82793,22,0.000252843281487
82794,24,0.0007393936393782
82795,63,0.0001635142834857
82798,63,6.458715506596491e-05
82824,54,6.862688314868137e-05
82827,61,0.0003080789174418
82829,23,0.000127841689391
82848,19,0.0002091870264848
82849,53,0.0011938472744077
82854,19,7.13500558049418e-05
82855,19,8.406575216213241e-05
82856,19,7.057315087877214e-05
82858,19,7.143413677113131e-05
82859,19,7.04857156961225e-05
82863,46,0.0002348042471567
82876,44,7.84541989560239e-05
82877,44,8.14925879240036e-05
82898,24,0.0008332314318977
82899,25,0.0002126828330801
82900,26,0.0007819302845746
82901,23,0.0002087932807626
82907,24,0.0003241164959035
82913,26,0.0002070356713375
82919,21,9.375081572216004e-05
82925,16,0.0002833660691976
82930,21,0.0005390684236772
82931,21,0.00032594287768
82932,17,0.0001037136753438
82933,21,0.0002106396859744
82934,21,0.0010088594863191
82935,21,0.0005687967641279
82944,17,0.0001051612853188
82953,27,7.784445188008249e-05
82959,21,0.0001042558724293
82964,15,6.732245674356818e-05
82977,21,5.932050044066273e-05
83010,20,7.611336332047358e-05
83033,44,7.165710121626034e-05
83056,26,0.0002106388856191
83070,21,0.002495018299669
83075,19,0.0001182367195724
83084,22,0.0001193315620184
83088,21,0.000198595051188
83097,49,7.750417717033997e-05
83104,23,0.0005547627224586
83141,22,0.0001016919777612
83148,16,0.0002208905061706
83152,22,0.000227089272812
83229,20,6.898499850649387e-05
83251,20,6.548142846440896e-05
83255,17,6.304153066594154e-05
83260,23,0.0011626214254647
83267,19,0.0001084122268366
83269,19,8.762181823840365e-05
83272,19,0.0001556550414534
83277,19,0.0001155252903117
83289,19,8.940584666561335e-05
83300,19,6.211692380020395e-05
83317,19,9.132811828749254e-05
83357,23,0.0001050598511938
83374,22,9.232503361999989e-05
83393,18,7.295688556041569e-05
83405,19,0.0001285286271013
83426,26,0.0001008830731734
83428,36,6.325494905468076e-05
83429,21,0.0005182466702535
83430,21,0.0001637061650399
83431,21,0.0002613220713101
83433,26,0.0015550657408311
83443,44,7.600450044265017e-05
83448,69,0.0001047211771947
83472,21,7.207418093457818e-05
83473,21,0.0002280374174006
83482,54,6.443470920203254e-05
83484,61,0.0001990073506021
83486,24,8.515708759659901e-05
83487,27,8.558056288165972e-05
83488,18,7.26907019270584e-05
83489,27,8.02692084107548e-05
83501,53,7.738468411844224e-05
83506,25,6.955095159355551e-05
83507,46,0.0011026815045624
83512,24,0.0084596946835517
83516,54,9.444352326681836e-05
83522,24,0.0002284199727
83524,54,8.111540228128433e-05
83543,42,0.0002578763233032
83552,53,0.0001982460089493
83562,29,0.0001062936644302
83563,13,0.0002898605598602
83565,23,9.610938286641613e-05
83567,18,9.910698281601071e-05
83573,46,8.069538307609037e-05
83574,44,0.0001163404740509
83583,44,7.104866381268948e-05
83585,51,6.734505586791784e-05
83588,44,6.110725371399894e-05
83603,21,0.0003170638228766
83615,22,0.0270397253334522
83620,18,7.291786459973082e-05
83627,44,0.0001599020179128
83633,20,0.0006923872861079
83637,17,0.0003337544330861
83639,21,0.0004813892301172
83640,21,0.0010250663617625
83641,21,0.0007245177985168
83643,21,0.0002728482941165
83645,21,0.0015337257646024
83646,21,0.0013519678032025
83647,21,0.0002424546692054
83648,21,0.0001445854140911
83650,21,0.0002878957893699
83652,21,0.0003684082184918
83654,21,0.0003861189761664
83655,20,0.0001699851854937
83656,26,0.000801833346486
83657,21,9.47466032812372e-05
83660,20,0.0003094901912845
83663,20,0.0014254465932026
83664,20,0.0002172130043618
83669,20,0.0001906929537653
83672,23,0.0001830882683862
83674,21,0.0014262755867093
83695,23,0.0003367813187651
83699,21,0.0002865982241928
83703,23,0.0046698655933141
83713,16,7.198612001957372e-05
83724,23,9.3244576419238e-05
83733,26,0.0003624133241828
83736,17,0.0002545026654843
83739,26,0.0009531588293612
83743,44,0.0007463810034096
83745,19,0.0001001325363176
83754,33,7.714272214798257e-05
83759,17,0.0004630573384929
83762,63,0.0001292839442612
83763,63,0.0006125207291916
83765,63,0.0005488754250109
83766,63,0.0002081012353301
83777,22,0.000340720929671
83778,37,0.000834000762552
83781,34,0.0004512239538598
83785,17,0.0001884352532215
83789,52,0.0005381327937357
83797,44,0.000272516044788
83803,18,6.335963553283364e-05
83807,54,7.728453783784062e-05
83818,21,0.0004689123597927
83828,54,0.000104061095044
83834,34,0.0013299417914822
83839,22,5.954539301455952e-05
83841,54,6.381209823302925e-05
83842,22,6.302133988356218e-05
83848,22,0.0002023531269514
83853,18,0.0018315388588234
83854,22,5.272593625704758e-05
83860,22,6.247835699468851e-05
83863,46,0.0006786906160414
83868,45,8.266008808277547e-05
83874,57,0.0001295227120863
83875,31,9.594840230420232e-05
83877,22,0.0087865768000483
83878,22,0.0001070211656042
83880,55,0.0702742934226989
83881,21,0.0001758974685799
83885,21,0.0001093758401111
83890,50,0.000275069498457
83894,22,7.995911437319592e-05
83895,22,0.0001445118105039
83897,22,0.0001552189933136
83904,21,0.0007616625516675
83905,21,0.0005736133316531
83906,21,6.664574902970344e-05
83907,21,0.0007797218859195
83908,21,0.0021977622527629
83909,21,7.10248204995878e-05
83910,21,0.0081637166440486
83911,21,0.0405903756618499
83913,21,0.0007657795795239
83927,26,8.317998435813934e-05
83928,18,0.0019044245127588
83929,26,0.000169079285115
83931,23,0.0003739729581866
83933,23,9.566883818479256e-05
83934,23,9.566883818479256e-05
83938,21,0.0001829125540098
83944,24,0.0098105492070317
83961,21,0.0004390080866869
83964,26,0.00016429288371
83982,26,0.0006296193460002
83993,23,0.0013212789781391
83996,24,7.580385135952383e-05
83997,26,0.0001007606842904
83999,57,0.0001906980323838
84001,21,0.0005327223916538
84006,23,0.0005955296801403
84016,23,0.0003879945143125
84036,19,0.0005941647104918
84040,26,0.0001430511474609
84049,23,0.0001899040071293
84052,25,9.491525997873396e-05
84056,19,0.0001927458069985
84059,23,0.0003020424337591
84068,26,0.0016154389595612
84078,36,0.0001520247751614
84087,61,0.0001390283869113
84094,18,0.0002285920927533
84098,23,0.0008205808699131
84100,61,0.0002235883293906
84133,21,0.0005465933936648
84135,21,0.001138842664659
84147,31,0.0056003835052251
84156,13,0.0009736588108353
84191,54,8.61047810758464e-05
84199,31,0.004959377925843
84240,54,9.265435801353306e-05
84256,44,9.420543938176706e-05
84267,61,0.0001533924805698
84278,54,7.32241096557118e-05
84302,23,8.275891013909131e-05
84325,63,9.748189040692524e-05
84327,53,0.0008167891064658
84330,46,0.0004715090908575
84357,50,8.806401456240565e-05
84364,26,0.0004626633308362
84368,22,0.0003169677220284
84379,55,0.0239225942641496
84436,36,5.892313856747933e-05
84444,21,0.0002173383400077
84445,21,0.0020384755916893
84446,21,0.0030396610964089
84447,21,0.000547302130144
84448,21,0.0002626031055115
84450,21,0.0001001170676317
84456,57,0.0005133043741807
84472,25,9.27557484828867e-05
84482,26,0.0002008512819884
84486,21,0.0001175072466139
84488,26,0.0005112527869641
84491,12,0.0001961830275831
84493,12,0.0001094252875191
84494,23,0.0015648014377802
84498,23,0.0001072162631317
84509,21,0.0005594045505858
84510,21,0.0001404170325258
84511,21,0.0001475044700782
84515,23,0.0001416957529727
84519,61,0.0001359105663141
84522,44,0.0001547371066408
84523,21,7.071637810440734e-05
84526,21,0.0001393325655953
84537,35,0.000127117804368
84541,23,0.0009993135463446
84551,26,0.0003732648619916
84563,26,0.0005716643063351
84633,44,0.0001257506373804
84637,23,7.806970097590238e-05
84646,21,6.223800301086158e-05
84682,54,6.658089114353061e-05
84707,21,0.0001678659609751
84708,21,0.0002472993510309
84717,44,0.0001154603160102
84721,37,0.0005486115114763
84769,43,0.0001495137112215
84774,46,0.0001160498504759
84780,24,0.0004903397057205
84781,24,0.0004462104989215
84782,54,0.0001430192351108
84785,24,0.0004820263420697
84786,21,7.321775774471462e-05
84788,24,9.072259854292496e-05
84790,21,0.0001105276751331
84792,19,7.34405402909033e-05
84793,24,6.161533383419737e-05
84797,24,0.00031860647141
84798,44,0.0001022994620143
84800,24,7.516235928051174e-05
84803,24,7.910763815743849e-05
84805,24,6.66748674120754e-05
84806,69,8.542678551748395e-05
84808,24,5.5952859838726e-05
84809,24,0.0008384901448152
84812,54,7.133733743103221e-05
84813,24,0.0001416102459188
84822,53,7.414698484353721e-05
84824,46,0.0009271786548197
84840,44,0.0025520094204694
84849,21,0.0002893503115046
84850,46,0.0112804444506764
84856,55,8.99245060281828e-05
84860,22,0.0038057267665863
84882,26,8.967240864876658e-05
84928,23,0.0015191958518698
84944,25,0.0005397735512815
84950,21,0.0019307901384308
84951,26,0.0001416411832906
84954,21,0.0003004776954185
84955,21,0.0002007302973652
84957,26,0.0003318071248941
84958,21,0.0003512781695462
84960,21,0.0013166192220523
84961,23,9.800151747185736e-05
84962,21,9.609599510440604e-05
84964,21,0.0004203613789286
84965,21,0.0004132809990551
84966,23,9.834658703766765e-05
84967,21,0.0002895907091442
84971,21,0.0003191473078913
84989,21,0.0001546570128994
84992,21,0.0001306527701672
84999,20,0.0001116656494559
85010,23,0.0001368912489851
85040,23,9.50877438299358e-05
85041,26,0.0001370756799587
85049,18,8.104944572551176e-05
85055,23,0.0006969622336328
85057,24,0.0003304591227788
85070,23,0.0001397229207213
85072,26,0.0001240890851477
85083,23,7.903012738097459e-05
85111,23,7.888127584010363e-05
85117,21,0.0003226449771318
85126,26,0.0001843632489908
85127,24,0.0010839629685506
